url_count,url_length_mean,has_suspicious_tld,has_ip_in_url,has_url_shortener,num_subdomains,sender_domain_mismatch,sender_reply_mismatch,external_sender,spf_pass,dkim_pass,dmarc_pass,subject_length,body_length,num_html_links,has_urgency_keyword,has_credential_request,has_money_keyword,spelling_errors,num_uppercase_words,has_attachment,attachment_is_macro,attachment_is_exe,attachment_size_kb,num_received_hops,is_reply,is_forwarded,label
4,32.6662497406452,0,0,0,2,0,0,0,1,0,1,64,2458,3,0,1,0,3,7,1,0,0,89.35973527815258,5,1,0,BENIGN
1,112.13808171966178,0,0,1,2,1,1,1,0,0,0,90,523,18,1,1,1,1,9,1,0,0,116.48864514902166,8,0,0,PHISHING
3,10.0,0,0,0,2,1,0,0,1,0,1,47,1578,2,0,0,0,2,4,1,0,0,829.7601227119042,4,0,1,BENIGN
2,37.19117380716884,1,1,0,2,1,0,1,1,0,1,66,2280,1,0,1,0,2,0,0,0,0,224.0549961978824,5,1,0,BENIGN
6,76.24143810190404,1,0,0,1,0,0,1,0,0,1,102,309,6,0,1,1,0,13,0,1,0,321.39086127538974,7,0,1,PHISHING
1,33.08795564961864,0,0,0,2,0,0,1,1,1,1,56,1885,8,0,0,0,2,2,1,0,0,6.055332380024481,4,1,0,BENIGN
3,44.81873023817599,0,0,0,1,1,0,1,1,1,1,86,250,4,0,1,0,3,7,1,0,0,149.35658714429508,3,1,0,BENIGN
1,75.79027472918837,0,0,0,1,1,0,1,1,1,1,52,492,0,0,0,0,2,0,0,0,0,248.26032599823316,2,0,1,BENIGN
3,85.88604324265819,1,0,0,3,0,1,0,0,1,0,72,1423,5,1,1,0,7,2,0,0,0,49.488609933541255,8,0,1,PHISHING
1,33.51697083855431,0,0,0,2,0,0,0,0,1,1,76,982,5,1,0,0,1,2,0,0,0,45.55133317148034,5,1,0,BENIGN
2,48.48254834439384,0,0,0,1,0,0,1,1,1,0,41,1754,0,1,0,0,0,0,1,0,0,136.66324863254195,4,1,0,BENIGN
6,78.98697064322255,0,0,0,2,1,1,1,1,1,0,65,236,19,1,0,1,7,6,0,0,1,538.5899643672237,3,1,1,PHISHING
1,78.47924719395941,1,0,1,3,1,0,1,1,1,0,27,989,18,1,1,1,3,1,1,0,0,402.4202553046882,4,0,0,PHISHING
7,40.11817191620436,1,1,0,1,1,1,1,0,0,0,74,1344,17,1,1,1,0,9,0,1,1,16.05320035951246,3,0,0,PHISHING
0,72.71737519434069,0,0,0,NAN,1,0,1,1,1,1,43,2449,7,0,0,0,1,2,1,0,0,314.120391270972,4,0,0,BENIGN
5,106.0529036541317,0,1,0,1,1,1,1,1,0,0,48,1574,5,1,1,1,6,2,1,0,1,0.0,6,0,1,PHISHING
6,91.96617671076942,1,0,0,2,0,1,1,1,1,1,34,127,15,1,1,1,7,4,1,1,0,332.6727795560986,4,0,1,PHISHING
1,18.83121019538711,0,0,0,1,1,0,0,1,1,1,74,2283,10,0,0,0,0,1,1,0,0,276.3487720675195,2,1,0,BENIGN
2,43.96293097910791,0,0,0,2,0,0,1,1,1,0,62,1226,5,0,0,0,2,4,0,0,0,366.3729868908421,3,0,0,BENIGN
0,32.22694216221348,1,0,0,2,0,0,1,1,0,1,30,2109,1,0,0,0,2,2,0,0,0,332.2045335085161,4,1,0,BENIGN
2,78.01914386567455,1,1,0,1,1,1,1,0,0,1,25,1514,12,1,1,0,2,9,0,1,0,284.6973522672591,5,0,0,PHISHING
6,81.54560318978815,0,1,1,1,1,1,1,1,1,1,53,330,12,1,1,1,7,9,1,1,0,119.82084416050043,4,0,0,PHISHING
5,90.84065878110785,1,1,1,4,1,1,0,0,0,0,84,1480,9,1,0,0,3,14,0,0,0,256.7220551732647,6,0,0,PHISHING
5,73.4308653833317,0,0,0,1,1,1,1,1,0,0,38,1736,6,0,1,1,3,2,0,1,0,534.671210413338,8,0,0,PHISHING
2,48.43817061172603,0,1,0,2,0,1,1,0,1,1,65,1379,4,0,0,0,3,1,1,1,0,374.49852464798187,5,1,0,BENIGN
2,39.57344283833743,0,0,0,2,0,0,1,0,1,1,19,154,4,0,0,0,3,7,0,0,0,172.50305356832786,4,1,0,BENIGN
3,125.51911671937563,0,0,0,3,1,1,1,0,0,0,98,409,5,1,0,0,6,3,1,0,0,0.0,6,1,0,PHISHING
7,77.4166811681877,1,1,1,2,1,1,1,0,1,1,94,1361,4,0,0,1,8,0,0,0,0,0.0,4,0,0,PHISHING
4,76.96098583421967,1,0,0,2,1,1,1,1,1,1,81,956,12,1,0,0,8,0,0,0,0,0.0,7,1,1,PHISHING
0,41.42739384038002,0,0,0,1,0,0,1,1,1,1,84,497,4,0,0,0,1,7,0,0,0,252.27836250009545,5,1,0,BENIGN
3,45.17139083340989,1,0,0,1,0,0,0,1,1,1,19,861,8,0,0,0,2,6,1,0,0,197.81307532093618,2,1,0,BENIGN
3,56.09119008451421,0,0,1,1,0,0,0,0,1,0,76,2107,5,0,0,0,2,3,0,0,1,230.69623938102998,2,1,0,BENIGN
0,15.137820073140034,0,0,0,1,0,1,0,1,1,0,57,208,9,0,0,0,0,5,1,0,0,70.51897142606137,5,1,0,BENIGN
7,112.24162030592342,1,0,0,3,0,1,1,0,1,1,63,1191,10,0,0,1,2,9,0,0,0,419.6296832275732,3,0,0,PHISHING
4,83.60017520754828,0,1,1,1,0,0,1,0,0,0,75,1509,16,1,1,1,0,12,1,0,0,442.3291337155555,7,0,1,PHISHING
3,17.536412612287045,0,0,0,1,0,0,0,1,1,0,74,1436,3,0,1,0,0,6,1,0,0,273.53263522679487,2,1,0,BENIGN
2,32.04982102890928,0,0,0,2,0,1,0,1,0,0,66,514,2,0,0,0,2,2,0,0,0,151.10748853879429,4,0,0,BENIGN
7,71.48436278586944,1,0,0,3,0,1,1,0,1,1,82,1147,5,1,1,0,0,0,1,0,0,0.0,6,0,0,PHISHING
2,98.10570714326124,0,1,0,3,1,1,1,1,1,0,37,639,16,1,1,1,6,5,0,1,0,0.0,6,0,0,PHISHING
4,22.791952311524756,0,0,0,1,0,0,1,1,0,1,91,444,3,0,0,0,3,7,0,1,0,0.0,3,1,1,BENIGN
4,41.19933646577977,0,0,0,2,0,0,0,1,0,0,30,801,5,0,0,0,3,0,0,0,0,424.1905034502968,4,1,0,BENIGN
6,88.0241115175681,0,0,0,4,1,1,1,1,0,0,80,1674,9,1,1,0,3,11,0,0,0,0.0,6,1,0,PHISHING
3,75.30914074558967,1,1,0,1,0,1,1,0,0,0,65,707,14,1,1,0,1,0,1,1,0,0.0,5,0,1,PHISHING
3,56.85112235789572,0,0,1,4,1,1,1,1,1,0,66,856,15,1,1,0,3,13,1,1,0,111.39682971072946,7,0,0,PHISHING
2,87.6894702391692,1,0,0,2,0,0,0,0,0,1,42,89,9,1,0,0,5,5,1,1,0,281.7194321295872,6,0,1,PHISHING
1,109.25444079521753,1,0,1,1,1,1,1,1,0,0,83,1518,13,1,1,1,8,7,1,1,0,349.92327566188504,3,0,0,PHISHING
1,87.63804835007211,1,0,0,3,1,1,1,1,0,0,47,1727,11,0,0,0,5,7,0,0,0,60.90856087453207,5,1,0,PHISHING
6,53.692794027579765,0,0,0,4,1,1,1,0,0,1,36,1504,8,1,1,1,3,4,0,0,0,0.0,6,0,1,PHISHING
4,40.617432212946674,0,0,0,1,0,0,0,1,1,0,38,592,1,0,0,0,3,6,0,0,0,380.6451849205647,2,0,0,BENIGN
1,69.2051331768227,0,1,0,2,1,1,1,1,1,0,89,1182,4,1,0,0,4,2,0,1,0,233.21275348684907,8,0,0,PHISHING
2,42.305828792528125,0,0,0,1,0,1,0,1,1,1,45,1969,3,0,0,0,0,1,1,1,0,225.61433666660162,2,1,0,BENIGN
2,121.28968429614972,0,0,1,1,1,0,1,1,0,0,100,141,14,0,1,0,6,3,0,0,0,188.2018018640211,6,1,1,PHISHING
0,40.726739004261375,0,0,0,1,0,0,1,1,1,1,85,449,5,1,0,0,3,7,1,0,0,234.78825093971125,5,1,0,BENIGN
2,24.376562874450272,0,0,0,2,0,0,1,1,1,0,42,1300,7,0,1,0,1,6,0,1,0,355.6754189730489,5,0,0,BENIGN
5,101.5242765991706,0,1,0,4,1,0,1,0,1,0,83,948,14,1,0,0,4,6,1,0,0,1.7827784013590815,8,0,0,PHISHING
3,47.288437681537026,0,0,0,1,0,1,1,1,1,1,90,2354,1,0,0,1,1,2,0,0,0,0.0,5,0,0,BENIGN
7,67.87448078401393,1,0,0,2,0,1,1,0,0,0,95,1311,12,1,1,0,0,4,0,1,0,131.25662062737376,5,0,0,PHISHING
6,124.01438175470312,0,0,0,1,0,0,1,0,1,0,100,1228,6,0,1,1,3,8,1,1,1,445.75013006138533,8,0,0,PHISHING
2,60.48092755804267,0,0,1,3,1,0,0,1,1,1,87,773,2,1,0,1,3,8,1,1,0,339.23970088870175,3,0,0,PHISHING
5,93.19209217569856,1,1,1,1,1,1,1,1,1,1,97,614,8,1,1,1,5,6,0,0,0,137.36902192543306,8,0,0,PHISHING
1,22.550419651450106,0,0,0,1,0,0,1,1,0,1,42,1689,0,0,0,0,1,6,1,0,0,0.0,5,0,1,BENIGN
2,66.82568364406066,1,0,0,2,1,0,0,0,1,1,87,1709,0,0,0,0,3,5,1,0,0,238.32615094632538,2,0,0,BENIGN
1,81.36561005264599,0,1,0,3,1,0,1,1,0,0,27,748,4,1,0,1,0,12,0,0,0,361.67729283444055,7,0,0,PHISHING
2,62.396964823947464,1,0,0,3,0,1,1,0,0,0,31,1560,18,1,1,1,3,10,0,0,0,438.66091833139564,5,0,0,PHISHING
1,61.58990054860947,0,0,0,2,0,1,1,1,1,1,61,229,6,0,1,0,1,1,1,0,0,45.33774384682155,5,0,0,BENIGN
2,45.001265896371216,0,0,0,1,0,1,0,1,1,1,33,1048,1,0,0,0,0,2,0,0,0,359.49736676449686,3,0,0,BENIGN
5,43.94661875917616,0,0,0,3,1,0,1,0,1,0,36,549,10,1,0,0,5,4,0,1,0,379.2491950896281,5,0,1,PHISHING
4,57.25163800801187,0,0,0,2,0,0,0,1,1,0,84,2206,11,0,0,0,3,3,1,0,0,318.720452471942,4,0,1,BENIGN
3,53.095692790285035,0,0,0,1,1,1,1,1,0,0,68,412,6,0,1,0,8,1,1,0,0,62.46946059478286,5,0,1,PHISHING
0,51.72149045904305,0,0,0,2,0,0,0,0,0,1,89,970,2,0,0,0,2,7,0,0,0,310.57330290030706,4,0,1,BENIGN
0,40.73454242939857,1,0,0,2,0,0,1,1,1,1,44,709,7,1,0,1,1,1,1,0,0,137.19231812413523,2,1,0,BENIGN
4,52.202151050874164,0,0,0,1,0,0,0,0,0,1,72,349,2,0,0,0,3,5,1,0,0,242.12918793796146,3,1,0,BENIGN
3,61.624393147211265,1,1,0,2,1,1,1,0,0,0,88,200,12,0,0,0,1,14,1,1,0,139.49609152669098,8,0,1,PHISHING
4,48.62466782515127,0,0,0,2,0,0,1,0,1,0,38,1333,11,0,0,0,2,2,0,0,0,267.04975427188725,2,0,1,BENIGN
4,29.473828289390386,0,0,1,2,0,1,0,1,1,1,46,1417,1,0,0,0,1,3,0,0,0,291.4677939225637,5,1,1,BENIGN
6,46.371727372208966,1,0,0,3,1,1,1,1,0,0,53,1053,12,1,1,1,6,2,0,1,0,0.0,3,0,0,PHISHING
6,99.6918884490713,1,0,0,2,0,1,0,0,1,1,99,1341,3,0,1,0,6,5,1,1,0,311.8636601156222,6,1,0,PHISHING
5,77.58909983129922,1,0,1,4,0,1,1,0,1,1,94,941,9,0,0,1,3,7,0,0,0,175.6534034233228,8,0,0,PHISHING
5,54.52952258762797,0,0,0,2,1,1,1,0,1,0,43,1236,17,0,0,0,8,9,0,1,0,87.44090943282878,8,1,0,PHISHING
4,28.953713830654653,0,0,0,1,0,0,0,0,1,1,38,1610,7,0,0,0,3,7,0,0,0,247.6178298228363,4,1,0,BENIGN
5,80.2649333048376,0,0,0,3,1,0,1,0,1,0,25,410,5,1,1,0,7,11,1,1,1,0.0,6,0,0,PHISHING
4,76.24918201190556,0,1,0,1,1,1,1,0,1,1,53,1252,5,1,0,1,3,9,1,1,0,170.71936277356647,6,0,0,PHISHING
4,71.96391783651472,0,0,0,2,0,0,0,1,0,1,39,807,2,0,0,0,0,6,0,0,0,131.69077625017172,5,1,0,BENIGN
4,70.7081233678709,0,0,0,4,1,1,1,1,1,1,45,333,10,1,0,0,5,2,1,1,0,680.6342446690887,4,0,1,PHISHING
3,80.49582380176648,1,0,1,3,1,1,1,0,0,0,47,1140,3,1,1,1,8,12,1,0,0,327.1214883625581,7,0,0,PHISHING
6,88.67498521156463,0,1,0,2,1,1,1,0,0,1,99,461,11,1,1,0,0,10,1,0,0,0.0,5,0,0,PHISHING
4,71.1197475749604,0,0,1,4,1,0,1,1,0,0,70,253,10,0,1,1,3,8,0,0,0,383.50632369027517,7,0,0,PHISHING
2,41.01241812126931,0,0,0,1,0,0,1,1,0,0,76,1185,9,0,0,1,3,6,0,0,0,282.1209978758884,2,1,0,BENIGN
4,57.94551959422034,0,0,0,2,1,0,0,0,1,1,31,1497,16,0,1,0,4,10,0,0,0,19.722824947394656,6,0,0,PHISHING
4,47.07362148088023,0,0,0,2,1,0,0,1,1,1,24,1394,8,0,0,1,0,4,1,0,0,298.3816790029732,3,0,0,BENIGN
6,118.3020181481968,0,0,1,2,1,1,0,1,0,0,65,785,15,0,0,0,0,7,1,1,1,0.0,3,0,1,PHISHING
6,74.56097567222417,1,1,0,1,0,1,1,0,1,0,61,1625,12,1,1,1,7,11,1,1,0,329.2408837315238,3,0,0,PHISHING
7,67.84882857101442,1,0,0,1,1,1,1,1,0,0,85,354,9,0,1,0,3,4,0,0,1,11.088250362266706,4,0,1,PHISHING
3,61.027073339835574,0,0,0,2,0,0,0,1,1,1,50,404,0,0,1,1,2,2,0,0,0,223.2504356482646,3,1,0,BENIGN
4,30.568633254875593,0,0,0,2,0,0,0,1,1,1,37,391,4,0,0,1,2,3,0,0,0,246.66027738274036,2,1,1,BENIGN
7,121.56605856940999,1,0,0,4,0,1,1,0,0,0,95,544,16,1,1,1,1,1,0,0,1,550.6131405630138,3,0,1,PHISHING
0,36.133448622133415,0,0,0,1,0,0,0,1,1,1,50,425,0,0,0,0,0,4,1,0,0,218.29752188670523,2,0,0,BENIGN
3,43.77618345472319,0,0,0,1,0,0,1,1,1,1,18,397,0,0,0,1,1,3,0,0,0,178.7253886867162,3,1,0,BENIGN
2,31.46365357811231,0,0,0,2,0,0,0,1,1,NAN,32,481,8,0,0,0,3,5,0,1,0,350.8617003693209,5,1,0,BENIGN
7,66.56789626147966,0,1,1,4,0,1,1,1,0,0,95,1043,19,1,0,0,1,12,0,0,1,552.3496978572175,8,0,0,PHISHING
3,37.669692419479865,0,0,0,2,0,0,1,0,0,0,82,1533,9,0,1,1,8,5,0,0,0,69.74692116414275,3,1,0,PHISHING
1,86.03077413147193,0,0,0,4,1,1,1,1,1,0,31,888,17,0,0,1,1,3,0,0,0,95.61702569075888,4,0,0,PHISHING
7,79.48753980921609,0,0,0,1,1,1,1,0,0,0,104,174,15,0,1,1,3,6,0,0,0,0.0,4,0,1,PHISHING
0,59.997363703654415,0,0,0,1,0,0,0,1,0,1,15,1565,6,0,0,0,0,4,1,0,0,9.763975394682717,2,1,0,BENIGN
2,49.439909845306495,0,0,0,1,0,0,0,1,1,0,78,1470,4,0,0,1,2,2,1,0,0,334.9024268862682,4,0,0,BENIGN
1,55.52930439331905,0,0,0,2,1,0,1,1,0,1,46,1352,7,1,0,0,2,3,1,0,0,206.5802551878983,5,0,0,BENIGN
4,54.22885150452842,0,0,0,2,0,0,1,0,0,0,43,1890,5,0,0,0,0,3,0,0,0,191.5807273957093,3,1,0,BENIGN
2,58.52645779421272,0,1,1,4,0,1,1,0,0,0,46,98,5,0,1,0,5,1,1,0,0,135.26068935851166,7,0,0,PHISHING
4,43.032937046949826,0,0,0,1,0,0,0,1,1,1,67,1228,4,0,0,0,0,4,0,1,0,180.5813635769631,2,1,0,BENIGN
1,96.02689200427905,1,0,0,4,1,0,1,0,1,1,38,649,17,0,1,1,7,3,1,1,0,339.0531378924459,8,0,0,PHISHING
1,132.06622556631788,1,0,0,4,0,1,1,1,0,1,100,1701,3,0,1,1,2,0,1,0,0,262.6012383933437,7,1,1,PHISHING
2,87.51148177082237,1,0,0,1,0,1,1,1,0,1,47,410,11,1,1,0,7,3,1,0,0,301.59260965621604,7,0,0,PHISHING
1,50.12333326410764,0,0,0,1,0,0,1,1,1,1,60,840,0,0,1,0,1,1,0,1,0,586.9766045165078,5,0,0,BENIGN
1,76.57134405281974,1,0,0,4,1,1,1,1,0,0,74,1431,10,1,1,0,0,0,1,0,0,0.0,6,0,0,PHISHING
4,48.94123837720708,0,0,0,2,1,0,1,0,0,1,91,670,1,1,1,0,2,0,0,0,0,497.95566172140695,2,0,0,BENIGN
2,33.26375499057831,0,0,0,1,0,0,0,1,1,1,24,2074,1,1,0,0,2,2,1,0,0,0.0,5,0,0,BENIGN
3,57.14803511999864,0,0,0,1,1,0,1,0,1,0,50,926,13,1,1,1,7,14,0,1,0,189.53170387186043,3,1,1,PHISHING
1,17.528908736773147,0,0,0,1,0,0,0,1,1,1,23,2062,4,0,0,0,3,7,0,0,0,41.50819778124256,3,1,1,BENIGN
4,48.05082360929915,0,0,0,2,0,0,0,1,1,1,81,1597,5,0,0,1,3,7,0,0,0,179.12041116122828,4,1,1,BENIGN
3,114.71721629023426,1,0,0,1,1,1,0,0,1,0,63,1552,19,0,1,1,7,6,1,0,0,375.66521929505257,8,0,0,PHISHING
6,77.28755173742834,1,0,1,2,1,1,1,0,1,1,28,629,19,1,1,0,5,10,0,0,0,485.77939406606765,3,0,0,PHISHING
2,74.87497114007488,1,0,1,2,1,1,1,0,0,0,43,175,5,1,1,0,1,8,0,1,1,0.0,3,0,0,PHISHING
4,101.63044360212322,0,0,1,3,0,1,1,1,1,0,81,246,7,1,0,0,2,7,0,0,1,116.86062988520099,6,0,1,PHISHING
7,56.02246034558575,0,0,1,2,1,0,1,1,0,0,79,1155,16,1,0,0,6,11,1,1,0,280.24884475209063,4,0,0,PHISHING
1,36.84756738101048,0,0,0,2,0,0,0,1,1,0,29,1384,0,0,0,1,1,5,0,0,0,0.0,5,1,0,BENIGN
7,99.11460283291478,1,0,0,4,1,1,1,1,0,0,25,1334,2,1,1,1,0,3,0,0,1,1.5747066323690717,8,0,0,PHISHING
2,19.70297773148847,0,1,0,2,0,0,1,1,0,1,69,692,8,0,1,1,3,4,0,0,0,626.9019392029893,2,0,0,BENIGN
0,47.66094171955411,0,0,0,2,0,0,0,1,0,0,82,425,7,1,0,1,2,0,0,0,0,109.26963283368173,4,1,0,BENIGN
4,51.890786575749175,0,0,0,1,0,0,0,1,1,0,28,885,3,0,0,1,0,5,0,0,0,354.2551860908177,2,1,0,BENIGN
2,63.925065731821576,0,0,0,4,0,1,1,1,0,1,75,188,15,0,1,0,8,8,1,0,0,0.0,4,0,0,PHISHING
4,127.91068703692704,0,1,0,4,0,1,1,0,0,1,67,1609,19,0,0,1,3,10,1,1,0,188.99023008243893,4,0,0,PHISHING
1,57.31956248768997,0,0,0,3,1,1,1,0,1,1,91,355,18,1,1,1,2,12,0,1,0,0.0,6,0,0,PHISHING
5,49.507065420589235,1,0,0,2,1,0,1,1,0,0,41,918,3,1,1,1,8,9,0,1,0,63.61592391860111,8,0,0,PHISHING
2,76.2002971873236,0,1,1,1,0,1,1,0,1,0,25,862,7,1,1,1,1,11,0,1,1,319.1922570702268,5,0,1,PHISHING
3,45.8741149640317,0,0,0,2,0,0,1,0,1,1,42,2213,10,1,0,0,3,6,1,0,0,34.399895843768604,5,1,0,BENIGN
1,10.34844845051034,0,0,0,1,0,0,0,1,0,0,18,2420,1,1,0,0,2,1,1,0,0,476.0955685575143,3,0,0,BENIGN
0,23.808511741614502,0,0,0,1,0,0,0,0,1,1,54,399,9,0,0,0,1,6,1,1,0,0.0,2,0,0,BENIGN
7,95.67802292120305,0,0,0,2,1,0,1,0,0,1,50,1628,11,1,1,1,7,10,1,0,0,221.344076598867,7,0,0,PHISHING
2,107.53396456867232,0,0,1,3,1,1,1,1,0,1,99,888,16,1,1,0,7,8,1,0,0,691.7472205724168,7,0,0,PHISHING
2,50.89021565726724,1,0,1,1,1,1,0,0,0,0,57,889,13,1,0,1,4,6,0,0,1,205.02562599608962,3,0,1,PHISHING
1,55.089009651325085,0,1,1,2,0,1,1,1,1,0,68,1793,9,0,1,0,7,1,1,0,1,296.3666068341363,3,0,0,PHISHING
0,48.73554183460413,0,0,0,1,0,0,0,1,1,1,28,1267,2,1,0,1,0,0,0,0,0,466.79324877261877,2,1,0,BENIGN
2,31.341376741178273,0,0,0,1,0,0,1,1,1,1,56,753,2,0,0,0,3,7,0,0,0,526.061145546161,2,0,1,BENIGN
1,53.226418812446994,0,0,0,2,0,0,1,1,1,0,40,1704,5,0,0,0,1,0,1,NAN,0,483.84624499495294,4,1,0,BENIGN
0,50.892412023898785,0,0,1,1,0,0,1,1,1,0,27,1832,11,0,1,0,1,5,0,0,0,0.0,5,1,0,BENIGN
2,33.84617656781154,0,0,0,1,0,0,0,1,1,0,73,1815,3,0,0,0,1,2,1,0,0,0.0,3,0,0,BENIGN
6,95.34602335354587,1,0,0,4,1,1,1,0,0,1,94,1379,11,0,1,1,3,6,1,0,0,235.84654184770056,5,0,0,PHISHING
6,64.23049175016016,0,0,1,3,1,0,1,0,1,0,79,1681,10,1,1,1,3,10,1,0,0,184.27800711176172,5,0,0,PHISHING
2,51.5945490902549,0,0,0,2,0,0,0,0,1,0,36,2125,2,0,0,0,3,6,0,0,0,191.25559202642523,5,0,0,BENIGN
2,80.44182468580051,1,0,1,1,1,1,1,0,0,0,91,826,11,0,1,1,7,13,1,0,0,381.42424796343005,8,0,0,PHISHING
0,42.16133488595392,0,0,0,1,0,1,0,1,1,1,25,1535,5,0,0,0,2,0,1,0,0,161.98406564990023,5,1,0,BENIGN
3,68.43273597625331,1,0,0,3,0,1,1,1,0,0,88,1681,8,1,1,0,0,10,0,0,0,0.0,8,0,1,PHISHING
0,65.03676504480349,0,1,0,2,0,0,1,0,0,1,57,1419,0,0,0,0,2,2,1,0,0,465.235005017583,4,0,0,BENIGN
1,36.91843023573385,0,0,0,2,0,0,1,1,0,1,59,858,1,1,0,0,1,1,0,0,0,0.0,3,1,1,BENIGN
4,47.5794049865559,0,0,0,2,0,0,0,1,1,0,69,1180,2,0,0,0,3,5,0,0,0,140.82328323942812,4,1,0,BENIGN
3,67.2218332148846,0,0,0,2,0,0,1,1,1,1,42,169,1,1,0,0,3,7,1,0,0,430.3410162644713,3,1,0,BENIGN
3,57.05377529067903,0,0,0,2,0,0,1,1,0,1,87,815,8,0,0,0,3,5,1,0,0,173.2944413556409,3,1,0,BENIGN
2,22.847132747314024,0,0,0,2,0,0,0,0,1,1,90,2014,7,0,0,0,1,7,0,0,0,862.9456075789552,3,0,0,BENIGN
0,54.3762780187223,0,0,0,1,1,0,0,NAN,1,1,56,1218,3,0,0,0,3,6,0,0,0,89.89857988086627,2,0,0,BENIGN
3,54.98377854470144,NAN,0,0,1,0,0,1,1,1,1,92,663,10,0,0,1,1,6,0,0,0,9.336134125904522,5,0,1,BENIGN
3,63.187782552474005,0,0,0,2,0,0,0,1,1,0,34,2115,2,0,0,0,0,3,1,0,0,55.13461267661782,5,1,1,BENIGN
2,123.53241623535071,1,0,0,3,1,0,1,0,0,0,90,486,15,0,1,0,8,11,0,0,0,328.53701160148364,5,0,0,PHISHING
7,102.14743399608508,0,0,0,4,1,1,1,0,0,0,63,876,14,1,1,1,1,3,1,1,0,0.0,5,1,0,PHISHING
2,66.05548581712596,1,1,1,2,0,0,1,0,0,1,99,1281,5,1,0,0,4,12,0,0,1,295.77170404056716,5,0,1,PHISHING
6,120.17243927464702,1,0,0,2,1,1,1,1,1,0,94,1038,11,0,1,1,3,11,1,0,1,203.25086604495175,7,1,0,PHISHING
7,92.6382752189104,0,0,0,3,1,1,1,0,1,0,35,1012,6,0,0,1,7,7,1,0,0,0.0,7,0,0,PHISHING
3,57.8519097384979,0,0,0,2,0,0,0,1,1,1,39,651,3,0,0,0,0,0,0,0,0,394.64791643845587,4,0,0,BENIGN
2,146.82539509808686,0,0,0,1,1,0,1,0,0,0,54,1362,10,0,1,1,3,1,0,0,0,0.0,3,0,0,PHISHING
1,42.86995178388718,0,0,0,2,0,0,1,1,1,1,90,1343,9,0,0,0,1,1,1,0,0,142.148503675836,5,1,1,BENIGN
6,138.8549558339234,0,0,1,2,1,0,1,0,0,0,53,581,13,0,1,1,7,14,1,0,0,0.0,7,0,0,PHISHING
7,85.71176977773568,1,0,0,1,1,1,1,1,1,0,83,241,14,1,0,0,5,1,1,0,0,173.51931198004465,5,0,0,PHISHING
7,82.4846559333718,0,1,0,4,1,1,1,1,0,0,46,358,14,0,0,0,0,4,0,0,0,123.60090958065452,7,0,0,PHISHING
7,79.71250634757868,0,0,1,2,1,0,1,1,0,0,97,1473,15,1,0,1,0,5,0,1,1,0.0,4,0,1,PHISHING
4,21.156487600365466,0,0,0,1,0,0,1,1,1,1,56,2070,4,1,1,0,2,7,1,0,0,0.0,3,0,0,BENIGN
6,91.22177691916143,1,0,0,4,0,0,1,0,1,0,73,208,6,0,1,0,0,13,0,1,0,85.88954365293029,5,0,0,PHISHING
1,56.580337723657394,1,0,0,2,1,0,0,0,0,1,25,1592,11,1,1,0,6,14,0,1,0,164.7845406789817,4,0,1,PHISHING
1,68.01190425429324,0,0,0,2,1,1,1,0,0,1,92,1789,10,1,1,0,0,13,1,0,0,0.0,6,0,1,PHISHING
3,99.36786817789981,0,0,0,1,1,1,0,0,1,1,79,430,8,1,1,1,2,3,1,1,1,247.0050095398587,3,0,0,PHISHING
5,83.65995730348847,0,0,0,2,1,1,1,0,0,0,50,1134,13,0,1,0,5,6,0,0,0,120.85950161295139,8,0,0,PHISHING
3,69.04763830814947,1,0,0,2,1,1,1,1,1,0,33,274,16,1,1,0,4,2,1,1,0,53.23008324154897,4,0,0,PHISHING
3,98.33678781534813,0,0,0,2,1,1,1,1,0,1,103,85,7,0,1,1,6,4,1,1,0,449.60407371607135,3,0,1,PHISHING
5,90.12866772271045,0,0,1,2,0,0,0,1,1,0,81,NAN,4,1,1,0,3,12,0,1,0,401.41467828464124,3,0,0,PHISHING
0,10.0,0,0,0,2,0,0,0,1,1,1,49,1040,7,0,0,0,2,6,1,0,0,403.93730332454356,3,0,0,BENIGN
7,31.125869487497376,0,0,NAN,3,1,0,1,0,1,1,43,439,14,1,0,0,6,2,0,0,0,0.0,5,0,1,PHISHING
5,57.96733859009403,1,0,0,1,1,1,1,0,1,0,67,1650,4,1,0,1,1,12,1,1,0,0.0,8,0,0,PHISHING
1,21.585624705083358,0,0,0,2,0,0,0,1,1,1,83,945,6,1,0,0,2,3,1,0,0,252.6387311962881,3,1,0,BENIGN
3,65.39838906305422,1,1,0,3,0,0,1,1,1,0,33,1128,12,1,1,1,5,14,0,0,1,274.5930070637117,8,0,0,PHISHING
1,38.46888790584057,0,0,0,2,0,0,1,1,1,0,74,797,10,1,0,0,2,0,1,0,0,70.45852020494979,5,0,0,BENIGN
0,11.290971669887163,0,0,0,1,0,0,0,1,0,1,55,2392,4,0,0,0,2,5,1,0,0,333.1958511789468,2,1,0,BENIGN
2,48.49317030205753,0,0,0,1,0,0,1,1,1,0,37,1245,2,1,0,0,1,2,1,1,0,0.0,4,0,0,BENIGN
1,63.370056379183524,1,0,0,1,1,1,1,1,1,0,30,1299,14,1,1,1,1,7,0,1,0,0.0,6,0,0,PHISHING
0,39.91112274173977,0,0,0,1,0,0,1,0,1,1,56,1541,1,0,0,0,1,1,1,0,0,180.74207193456846,5,0,0,BENIGN
